timestamp,open,high,low,close,volume
2026-06-12 06:03:00,1.08475,1.08492,1.08469,1.08486,157.05
2026-06-12 06:04:00,1.08486,1.0849,1.08486,1.0849,93.09
2026-06-12 06:05:00,1.0849,1.08496,1.08486,1.08492,195.87
2026-06-12 06:06:00,1.08492,1.08495,1.08483,1.08487,186.53
2026-06-12 06:07:00,1.08487,1.08488,1.08479,1.0848,249.57
2026-06-12 06:08:00,1.0848,1.08482,1.08465,1.08467,213.21
2026-06-12 06:09:00,1.08467,1.08471,1.08462,1.08466,153.03
2026-06-12 06:10:00,1.08466,1.08468,1.08464,1.08466,159.13
2026-06-12 06:11:00,1.08466,1.08467,1.08463,1.08464,190.72
2026-06-12 06:12:00,1.08464,1.08477,1.08459,1.08472,89.72
2026-06-12 06:13:00,1.08472,1.08493,1.08462,1.08483,164.53
2026-06-12 06:14:00,1.08483,1.085,1.08467,1.08483,152.33
2026-06-12 06:15:00,1.08483,1.08499,1.08462,1.08478,181.23
2026-06-12 06:16:00,1.08478,1.08483,1.08477,1.08482,132.76
2026-06-12 06:17:00,1.08482,1.08492,1.08478,1.08488,161.9
2026-06-12 06:18:00,1.08488,1.08491,1.08482,1.08484,126.77
2026-06-12 06:19:00,1.08484,1.0849,1.08479,1.08485,265.79
2026-06-12 06:20:00,1.08485,1.085,1.08479,1.08494,109.12
2026-06-12 06:21:00,1.08494,1.08498,1.08482,1.08487,119.9
2026-06-12 06:22:00,1.08487,1.08498,1.08474,1.08485,207.45
2026-06-12 06:23:00,1.08485,1.08498,1.08475,1.08488,106.68
2026-06-12 06:24:00,1.08488,1.08491,1.08485,1.08487,130.43
2026-06-12 06:25:00,1.08487,1.08491,1.08483,1.08487,148.27
2026-06-12 06:26:00,1.08487,1.08504,1.08483,1.085,240.68
2026-06-12 06:27:00,1.085,1.08505,1.08495,1.08501,138.31
2026-06-12 06:28:00,1.08501,1.08507,1.08483,1.08489,192.32
2026-06-12 06:29:00,1.08489,1.08501,1.08469,1.0848,142.1
2026-06-12 06:30:00,1.0848,1.08493,1.08475,1.08487,174.2
2026-06-12 06:31:00,1.08487,1.08491,1.08479,1.08483,102.45
2026-06-12 06:32:00,1.08483,1.08492,1.08469,1.08478,216.04
2026-06-12 06:33:00,1.08478,1.0848,1.08465,1.08468,99.03
2026-06-12 06:34:00,1.08468,1.08491,1.08467,1.0849,201.71
2026-06-12 06:35:00,1.0849,1.08498,1.08487,1.08496,199.75
2026-06-12 06:36:00,1.08496,1.08497,1.08494,1.08495,82.76
2026-06-12 06:37:00,1.08495,1.08504,1.0849,1.08499,151.68
2026-06-12 06:38:00,1.08499,1.085,1.08497,1.08498,146.23
2026-06-12 06:39:00,1.08498,1.08512,1.08496,1.08509,110.33
2026-06-12 06:40:00,1.08509,1.08515,1.08494,1.08499,132.34
2026-06-12 06:41:00,1.08499,1.08519,1.08493,1.08513,169.03
2026-06-12 06:42:00,1.08513,1.08529,1.08506,1.08522,197.69
2026-06-12 06:43:00,1.08522,1.08535,1.08521,1.08534,367.22
2026-06-12 06:44:00,1.08534,1.0855,1.08521,1.08537,91.65
2026-06-12 06:45:00,1.08537,1.08538,1.08525,1.08527,164.95
2026-06-12 06:46:00,1.08527,1.08528,1.08518,1.08519,106.92
2026-06-12 06:47:00,1.08519,1.0853,1.08516,1.08527,94.93
2026-06-12 06:48:00,1.08527,1.08549,1.08512,1.08533,113.49
2026-06-12 06:49:00,1.08533,1.08546,1.08519,1.08532,115.58
2026-06-12 06:50:00,1.08532,1.08547,1.08525,1.08541,300.4
2026-06-12 06:51:00,1.08541,1.08553,1.08537,1.08549,108.7
2026-06-12 06:52:00,1.08549,1.0856,1.08538,1.08549,196.91
2026-06-12 06:53:00,1.08549,1.08554,1.08534,1.08539,77.94
2026-06-12 06:54:00,1.08539,1.08549,1.08534,1.08544,179.82
2026-06-12 06:55:00,1.08544,1.08561,1.08534,1.08551,137.06
2026-06-12 06:56:00,1.08551,1.08558,1.08549,1.08556,116.15
2026-06-12 06:57:00,1.08556,1.0857,1.08544,1.08558,124.94
2026-06-12 06:58:00,1.08558,1.08581,1.08548,1.0857,169.52
2026-06-12 06:59:00,1.0857,1.08574,1.08562,1.08565,48.78
2026-06-12 07:00:00,1.08565,1.08574,1.08552,1.0856,183.01
2026-06-12 07:01:00,1.0856,1.08567,1.08557,1.08564,194.18
2026-06-12 07:02:00,1.08564,1.08572,1.08552,1.08561,87.93
2026-06-12 07:03:00,1.08561,1.08562,1.08555,1.08556,158.99
2026-06-12 07:04:00,1.08556,1.0856,1.08545,1.08549,200.31
2026-06-12 07:05:00,1.08549,1.08554,1.08521,1.08526,239.49
2026-06-12 07:06:00,1.08526,1.08532,1.08511,1.08517,131.8
2026-06-12 07:07:00,1.08517,1.08521,1.08514,1.08518,63.8
2026-06-12 07:08:00,1.08518,1.08527,1.08516,1.08526,95.12
2026-06-12 07:09:00,1.08526,1.08527,1.08519,1.0852,129.58
2026-06-12 07:10:00,1.0852,1.08525,1.08502,1.08507,188.49
2026-06-12 07:11:00,1.08507,1.08518,1.08488,1.08499,88.21
2026-06-12 07:12:00,1.08499,1.08506,1.08476,1.08483,297.35
2026-06-12 07:13:00,1.08483,1.08492,1.08465,1.08474,92.02
2026-06-12 07:14:00,1.08474,1.08488,1.08467,1.08481,198.41
2026-06-12 07:15:00,1.08481,1.08501,1.08477,1.08498,131.78
2026-06-12 07:16:00,1.08498,1.08514,1.08491,1.08507,296.28
2026-06-12 07:17:00,1.08507,1.08517,1.08491,1.08501,95.75
2026-06-12 07:18:00,1.08501,1.08503,1.08497,1.08499,89.87
2026-06-12 07:19:00,1.08499,1.08503,1.08488,1.08492,210.91
2026-06-12 07:20:00,1.08492,1.08499,1.08481,1.08488,162.6
2026-06-12 07:21:00,1.08488,1.08497,1.08481,1.0849,174.73
2026-06-12 07:22:00,1.0849,1.08499,1.08481,1.0849,158.04
2026-06-12 07:23:00,1.0849,1.08502,1.0848,1.08492,94.96
2026-06-12 07:24:00,1.08492,1.08504,1.08485,1.08497,205.37
2026-06-12 07:25:00,1.08497,1.08511,1.08483,1.08497,127.53
2026-06-12 07:26:00,1.08497,1.085,1.08487,1.0849,100.76
2026-06-12 07:27:00,1.0849,1.08498,1.08486,1.08494,228.1
2026-06-12 07:28:00,1.08494,1.08514,1.08489,1.08509,108.78
2026-06-12 07:29:00,1.08509,1.0851,1.08496,1.08497,84.26
2026-06-12 07:30:00,1.08497,1.08513,1.08489,1.08505,183.67
2026-06-12 07:31:00,1.08505,1.08522,1.0849,1.08506,245.63
2026-06-12 07:32:00,1.08506,1.08509,1.08501,1.08503,213.85
2026-06-12 07:33:00,1.08503,1.08516,1.08502,1.08515,175.23
2026-06-12 07:34:00,1.08515,1.08516,1.08504,1.08505,78.1
2026-06-12 07:35:00,1.08505,1.08508,1.08497,1.08499,110.46
2026-06-12 07:36:00,1.08499,1.08509,1.08494,1.08504,120.52
2026-06-12 07:37:00,1.08504,1.08507,1.08492,1.08495,132.13
2026-06-12 07:38:00,1.08495,1.08501,1.08482,1.08489,151.72
2026-06-12 07:39:00,1.08489,1.08493,1.08477,1.08482,119.21
2026-06-12 07:40:00,1.08482,1.08508,1.08466,1.08492,218.7
2026-06-12 07:41:00,1.08492,1.08495,1.08476,1.08478,118.83
2026-06-12 07:42:00,1.08478,1.08485,1.08465,1.08473,251.11
2026-06-12 07:43:00,1.08473,1.08486,1.08467,1.08481,125.71
2026-06-12 07:44:00,1.08481,1.08484,1.08481,1.08484,162.36
2026-06-12 07:45:00,1.08484,1.08502,1.08482,1.085,119.37
2026-06-12 07:46:00,1.085,1.08514,1.08494,1.08508,306.47
2026-06-12 07:47:00,1.08508,1.0851,1.08495,1.08498,107.15
2026-06-12 07:48:00,1.08498,1.08513,1.08497,1.08513,137.25
2026-06-12 07:49:00,1.08513,1.08529,1.08508,1.08525,127.43
2026-06-12 07:50:00,1.08525,1.08545,1.08516,1.08537,135.06
2026-06-12 07:51:00,1.08537,1.0854,1.08529,1.08531,201.98
2026-06-12 07:52:00,1.08531,1.08542,1.08505,1.08516,184.32
2026-06-12 07:53:00,1.08516,1.0853,1.08505,1.08519,154.98
2026-06-12 07:54:00,1.08519,1.0854,1.08516,1.08536,226.02
2026-06-12 07:55:00,1.08536,1.08541,1.08532,1.08537,165.86
2026-06-12 07:56:00,1.08537,1.0854,1.08533,1.08537,92.08
2026-06-12 07:57:00,1.08537,1.08541,1.08534,1.08538,118.44
2026-06-12 07:58:00,1.08538,1.08539,1.08526,1.08528,83.44
2026-06-12 07:59:00,1.08528,1.08539,1.08511,1.08522,156.92
2026-06-12 08:00:00,1.08522,1.08523,1.0851,1.0851,79.57
2026-06-12 08:01:00,1.0851,1.08518,1.08508,1.08515,240.99
2026-06-12 08:02:00,1.08515,1.08523,1.08504,1.08512,158.56
2026-06-12 08:03:00,1.08512,1.08521,1.08501,1.08509,113.4
2026-06-12 08:04:00,1.08509,1.08535,1.08498,1.08524,274.65
2026-06-12 08:05:00,1.08524,1.08531,1.08512,1.08519,266.19
2026-06-12 08:06:00,1.08519,1.0853,1.08514,1.08524,194.73
2026-06-12 08:07:00,1.08524,1.08525,1.08517,1.08517,173.79
2026-06-12 08:08:00,1.08517,1.08524,1.08508,1.08515,137.26
2026-06-12 08:09:00,1.08515,1.08522,1.08503,1.0851,200.96
2026-06-12 08:10:00,1.0851,1.08534,1.08502,1.08526,128.81
2026-06-12 08:11:00,1.08526,1.08527,1.08522,1.08524,97.92
2026-06-12 08:12:00,1.08524,1.08529,1.08522,1.08528,140.28
2026-06-12 08:13:00,1.08528,1.0854,1.08526,1.08537,195.09
2026-06-12 08:14:00,1.08537,1.08551,1.08531,1.08545,111.48
2026-06-12 08:15:00,1.08545,1.08547,1.08536,1.08539,236.03
2026-06-12 08:16:00,1.08539,1.08543,1.0852,1.08525,134.99
2026-06-12 08:17:00,1.08525,1.08533,1.08517,1.08526,141.15
